"Cuerpo","Calificacion"
"<div class='Normal'>HOW do families cope with secrets and lies? Do they break up or are familial bonds stronger than adversity? That's the compelling dilemma in this stark, moody documentation of a close-knit Turkish family that is suddenly in disarray when the head of the family ends up in prison, taking the rap for his employer's misdemeanours for the sake of money. While the son prefers to spend his time sleeping, completely losing his focus, the wife tries her best to cope up. Expediency forces her into a relationship with the man who sent her husband to prison and the situation threatens to blow out of control when the husband returns.<br>
<br>
This is Turkish cinema at its innovative best. Do not miss.<br>

","3.5"
"<div class='Normal'>THIS one's vulgar, zany, funny, almost a laugh riot, with the most topical message of all. It resolves the Israel-Palestinian conflict with it's schmaltzy love story between the Mossad counter-terrorist, Zohan (Adam Sandler) and the delightful Palestinian hair dresser, Dalia (Emmanuelle Chriqui).<br>
<br>
The hero of the show is obviously Adam Sandler with his swollen crotch that seems to have a life of its own, his Arab English, his action hero tactics, his distaste for hate and his desire for world peace. He runs away from a mission, aimed at capturing Phantom, the most powerful Palestinian `terrorist', flees to America and tries to fulfil his dream of becoming a hair stylist. Of course, he sheds his identity of the mighty Zohan and becomes Scrappy Coco, the favourite barber of all the bored women in Manhattan who end up getting more bang for their buck. In between, he falls in love with his employer, the beautiful Palestinian woman, and tries to put an end to the world's most pressing problem, The Arab-Israel conflict, with a hose pipe full of humus.<br>
<br>
Reminiscent of Borat's cross cultural misadventures, this is one of Adam Sandler's funniest comedies.<br>
<br>
<br>

","3.5"
"<div class='Normal'>Al Pacino and Robert DeNiro have created screen magic whenever they have come together. Remember Heat and The Godfather ll?<br>
<br>
The magical chemistry is still there as the two veterans play NYPD cops who are trying to nab a psycopath; but age does seem to be catching up with two of Hollywood's greatest.<br>
<br>
The duo have partenered each other successfully for several years in the crime-infested streets of New York. Now, one of the them (Robert DeNiro) is under suspicion by his own department, since most of the victims of the serial murders seem to have some connection with his past.<br>
<br>
While partner Pacino is willing to go out of his way to save his buddy, he must contend with internecine hostility, as a bunch of rivals cops try their best to nail the invincible twosome.<br>
<br>
Watch out for the hard-hitting climax, where Pacino displays his powerhouse histrionics, while DeNiro stands up, rock firm and solid.<br>

","3"
"<div class='Normal'>The Devil gives up not only her Prada, but also her devilish ways and becomes a singing, dancing angelic muse in this breezy musical that lightens your heart and puts a song to your lips.<br>
<br>
Yes, Meryl Streep does a complete makeover here, as the wild and ebullient mother of a young bride-to-be (Amanda Seyfried) who invites her mother's three boyfriends to her wedding.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'>Wanna get a lo-down on the sleaze that's part and parcel of Manhattan's upper crust? Watch Deception.<br>
<br>
Ewan McGregor, an accountant meets a mysterious lawyer, Hugh Jackman, smokes pot with him and ends up joining an equally mysterious club of upmarket singletons who believe in the credo `intimacy without intricacy.'<br>
<br>
But the simpleton accountant can't seem to follow the rules and loses his heart to a delicious blonde. So what if that's the beginning of a tryst with death and deception? Love does conquer all, doesn't it?<br>

","3"
"<div class='Normal'>THIS Spanish film with English subtitles takes a gritty look at the underbelly of the American Dream through the eyes of two Mexican immigrants who end up in New York, in search of El dorado.<br>
<br>
On their way to Brooklyn, Juan steals the bag, and the identity, of the friendly Pedro who is on his way to seek out his father, a restaurateur in New York. Juan poses as Pedro and ends up with the father, hoping to steal his money, while hungry and desperate Pedro, teams up with a druggie, hoping to find his dad, someday. And all along, there is the threat of being deported which adds to their immigrant woes.<br>
<br>
The film takes you on a journey through New York, like never before, where the glitter has been replaced by the grime; the hope by despair. Powerful cinema.<br>

","3.5"
"<div class='Normal'>
	
		<span>THIS one's a delicious </span>rom<span> com that has you smiling and grinning with its rib-tickling battle of the sexes that rages on and on....Until the waves begin to break, the stars begin to shine.</span>
	
		<br>
		<span><span><span><span><span>Ashton Kutcher is the archetypal loser who can't hold on to his job, even when he works for his dad. Cameron Diaz is the kick-ass Wall Street analyst who ends up getting dumped by her I-me-myself boyfriend. The depressed duo meet in Vegas, get drunk, get married, win a million dollar lottery and realise they must remain married for six months at least, if they want a share of the prize money. Obviously, an impossible task, specially when Kutcher has awful toilet habits and Cameron is a stickler for neatness and niceties. But in the midst of their bickering and brawl, it's the marriage counsellor who actually hits the nail on head: Individually, they are atrocious; together they are super!<br>
		<br>
		A breezy comedy, the film crackles with some great chemistry between the lead pair and makes merry with the evergreen theme of Martian men and Venus women battling it out for equilibrium and ever after.</span></span></span></span></span>

<br>
","3.5"
"<div class='Normal'>NOW this one's a powerful warning to mankind, even as it is perfectly entertaining cinema. It's the 22nd century. Planet Earth has been reduced to a wasteland where there are only mounds of rubbish being regurgitated into kachra skyscrapers by the sole inhabitant: a diligent robot called Wall-E. Humans have slipped off the globe into a robotic haven and have metamorphosed into fat, sluggish no-gooders, leading a life of obscene mechanised luxury. It's left to the rusty, clunky Wall-E to rediscover the values of love, life and bonding while he leads his solitary life on a desolate planet that suddenly sprouts its first sapling, after centuries of decay.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'>James McAvoy is the world's favourite punching bag, leading a desultory life, until one day he is abducted by a mysterious and sizzling Angelina Jolie and taken for a ride of his life. Life's never the same for this archetypal loser who suddenly discovers he is the best shooter in the world and is inducted into the Fraternity, a special organisation that kills all potential killers after their names are woven into a strange machine called the loom of life.<br>
<br>
Watch the film for its high-testosterone stunts and action sequences, although Jolie fans might end up somewhat disappointed by this outing.<br>

","3.5"
"<div class='Normal'>TWO women and a man thrown together in the inhospitable Arctic Tundra can create some compelling drama. Specially since there's a shortage of both food and love.<br>
<br>
Michelle Yeoh is a woman who has been branded as cursed. She does find love but loses it, when her entire community, including her husband, is killed by a bunch of marauders. She flees into the cold with the lone survivor, a baby girl, and brings her up as her daughter, teaching her to trust no one.<br>
<br>
But the uneasy equilibrium between the two suddenly veers into dangerous territory when she finds a man (Sean Bean) dying in the snow. She brings him home, only to realise that he's the bone of contention now, with both the mother and daughter vying for his attention. The cold threatens to envelop her further when she learns the duo are all set to leave her soon. It isn't the waters alone that begin to freeze; her heart begins to turn cold too. Time for some bone-chilling action....<br>
<br>
Asif Kapadia who made an impressive debut with The Warriors, does try to re-create another art house experience with Far North. Watch it for its awesome cinematography and for the hard-hitting climax.<br>

",
"<div class='Normal'>IT can't get more scary than Carrie, can it? Speaking of prom nights and all the films that feature it Carrie remains the most memorable film, with the tele-kinetic teenager's nightmare still creating a chill amongst film buffs.<br>
<br>
This film too seems to be a re-make of John Carpenter's 1980s Halloween, but the chill factor has been completely diluted, although there's the usual body count, as Britanny Snow's prom night gets tainted with blood and gore.<br>
<br>
High School senior, Donna Keppel (Brittany) has been trying to rebuild her life after a psychotic teacher killed her entire family, simply because he wanted her for just for himself. But her tragic past begins to haunt her prom night, with the killer having escaped from the maximum security asylum and choosing to hunt her down again.<br>
<br>
It's a lack lustre film that evokes a sense of deja vu, specially in an age when slasher films are so outdated.<br>

",
"<div class='Normal'>GUSTY guys, pretty girls, awesome planes and speed-of-lightning aerial antics: anything more that AXN buffs could ask for? Billed as a French Top Gun, the film keeps the adrenalin pumping with its tale of two fighter pilots, Walk'n and Fahrenheit, who end up saving Paris on Bastille Day from a bunch of terrorists who have stolen a Mirage and propose to create havoc with the flying machine. Of course, our heroes are unflappable and cannot be put down by anything, neither terrorists nor by a hostile terrain where they have been forced to land when an air show goes awry.<br>
<br>
Fasten your seat belts and let the high testosterone pyrotechnics take over your senses. The director reportedly mounted four 35mm cameras on a Mirage 2000 to capture the aerial high drama.<br>

",
"<div class='Normal'><span style='font-weight: bold;'><script language='javascript'>doweshowbellyad=0; </script></span>",
"<div class='Normal'>Hollywood too has its canned films. Like some of Bollywood's moth-balled movies, actor Alec Baldwin's directorial venture had been lying half-baked for quite some time before finding a theatrical release in the US. The effect shows, for this Faustian bargain -- Baldwin sells his soul to devil, Jennifer Love Hewitt, lacks the sting of a delightfully devilish tale.<br>
<br>
Baldwin plays a struggling writer who sells his soul to the devil in a trenchcoat and ends up with the spoils of success -- money, fame, women....But soul satisfaction is what he lacks. He goes hunting for orator Daniel Webster (Anthony Hopkins) who promises to win back his soul in a supra-natural trial against the She-Devil.<br>
<br>
Watch it if you must, but only for Anthony Hopkins.<br>

",
"<div class='Normal'>Mummy slayer Richard O'Connor (Brendan Fraser) has been in blissful retirement after sending off Imoteph to his grave forever in Mummy 1 and 2. Blissful, did we say? Bored would be a better word, as the explorer tries to while away his time in Mummy 3, shooting fish, while wife Evelyn (Maria Bello) wistfully dreams of writing her third book on the Mummy adventures. Even their twenty-something son (Luke Ford) seemed to have abandoned their dour company, preferring to join his uncle in distant Shanghai, excavating treasures on his own.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>
	
		
			DAN Burns (Steve Carell) is a popular newspaper columnist who writes a family advice column but has a million family problems of his own.
		<br><br>
		
			A widower, he has been trying his best to bring up his three teenage daughters all by himself, even as he shoots off homilies on family bondings to his readers. Indeed, a tough task which gets even tougher when he takes his girls for a family reunion on Thanksgiving to his parent's (Diane Wiest and John Mahoney) rambling house in Rhode Island.
		<br><br>
		
			He walks into a bookstore and meets the delectable Marie (Juliette Binoche) who seems to be his soul mate, but for her boyfriend. Trouble grows tenfold when sweet Marie walks in for the family reunion too, since she's almost family. Her boyfriend happens to be desperate Dan's brother!
		<br><br>
		
			Sweet and witty, the film makes for pleasant viewing.
		<br><br>
		<br><br>
		<br><br>
	

<br>
","3"
"<div class='Normal'>Holy smoke! Batman may be the Dark Knight, but guess who's the Shining Knight who steals the show away from the super-hero? He's none other than the super-villain, the manic, irrepressible, jaw-dropping Joker. Yes, Heath Ledger pitches in a breath-taking performance as Batman's arch rival in Christopher Nolan's breath-taking renditition of the comic book hero's second caper after Batman Begins. It wouldn't be wrong to say that Ledger's Joker is even more mesmerising than Jack Nicholson's Joker in the 1989 film, Batman. Nor would it be wrong to salute Nolan for bridging the gap between pop art and pure art with this high-energy, explosive battle of good versus evil.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>BASED on the controversial book by prison guard James Gregory, Goodbye Bafana traces his relationship with Nelson Mandela that covers a span of almost two decades. The film focuses on the transformation that the racist Gregory (Joseph Fiennes) undergoes after coming in contact with the South African leader. While Joseph Fiennes renders a sensitive performance of a racist-in-reform, Dennis Haysbert fails to create the charisma of Mandela on screen. But the legend of Mandela carries the film forward, even as director Bille August creates a moving biograph of a hero.<br>

",
"<div class='Normal'>IT'S a drama of love, passion and desertion set against the backdrop of the Tudor period, where a brooding King Henry V111 (Eric Bana) is desperate to have a male heir for the throne of England.<br>
<br>
When his wife fails to give him a son, he loses interest in her and finds himself being drawn towards two sisters, Mary and Anne Boleyn (Scarlett Johansson and Natalie Portman), in that order.<br>
<br>
The sisters are basically used as pawns by their ambitious father, but Anne, the elder doesn't really mind and ends up marrying the King and changing the course of England's history by forcing him to break with the Catholic Church. Mary, the elder, is gentler, kinder and truly loves the King. But kindness doesn't take you very far amidst court intrigue.<br>
<br>
She ends up as the abandoned mistress of the king and spends the rest of her life in the countryside, with her illegitimate son.<br>
<br>
It's a lush period drama with the usual underpinnings of greed, lust and deceit.<br>

",
"<div class='Normal'>HE says he's not a big fat panda. He's THE Big Fat Panda! True. Salutations to one of the sweetest, funniest animation hero to be seen on the screen, of late. Big, bumbling, belly-dancing Po is the most unlikely hero you can think of.<br>
<br>
And yet, in his heroism lies the secret of everyman's heroism. Po tells us that anybody can be a hero, because there is no special, secret ingredient. Neither for the noodles that he and his father make nor for the spirit it takes to defeat the evil Kung Fu renegade, the treachorus Tai Lung.<br>
<br>
Po (Jack Black) has been living with his father selling noodle soup for all these years. The only bright spot in his banal life is his obsession for Kung Fu and his fan worship for the current Kung Fu masters: Tigress (Angelina Jolie), Viper, Mantis, Monkey (Jackie Chan) and Crane.<br>
<br>
Life takes a somersault when he crash lands into the ceremony where the wise turtle is selecting the new hero who will take on the villainous snow leopard, Tai Lung who has escaped from prison. The turtle selects Po and leaves the aging Kung Fu Master Shifu (Dustin Hoffman) to train him for the final duel. Can Shifu believe in the clumsy panda? Can the clumsy panda believe in himself? Can a commoner be a hero?<br>
<br>
Great visuals, excellent animation, a sassy script and a story that appeals to all: Kung Fu Panda is truly a new age parable on heroism.<br>

",
"<div class='Normal'>IT'S the season of super heroes in Hollywood. Close on the heels of Iron Man, Indiana Jones and The Incredible Hulk comes Hancock, to be followed by Hellboy and Batman. But hey, John Hancock is the most unconventional of them all with his dramatic tale of what it costs the world to have a super hero, a super cop, a super saviour. For, though Hancock may save the struggling whale, men and women held hostage by unreasonable killers, potential victims of an accident, he does leave a trail of destruction behind, causing a lot of super normal people to curse him for his super skills.<br>
<br>
It isn't difficult to read Hancock's true story. The world bashing of the super hero, who gets criticised for saving the world, is actually a parable for post 9/11 America. Think of the trail of destruction it left behind in Afghanistan, Iraq, even as it claimed to rid the world of terrorists; think of the ungrateful world which hurled abuses at it instead of saying ‘thank you' and you'll realise that like super hero Hancock, super power America too simply needs some good PR to set its image right.<br>
<br>
Enter Jason Bateman, the benevolent public relations man who wants to change the world. Having been saved by the alcoholic, abusive Hancock, he realises that the hero is just a victim of bad PR. He offers to take him on as his client, gives him a shiny black super hero suit to work in, instead of his grubby overalls, convinces him to shave off his stubble with his nails, enter the scene of action through the door instead of breaking down walls, and more importantly, learn to say ‘Good Job!' to the beleagured cops who have been trying so hard before him. Hancock tries to give up his brutish ways and become a gentleman superman, but there's the beautiful and mysterious superwoman (Charlize Theron) who makes excellent meat balls when she's not taking her son to soccer matches.<br>
<br>
It's completely zany, this 800 year-old love story between the superman and the superwoman, even as Will Smith creates absolute hungama with his anti-hero heroics. Hear him introduce himself to his support group in the prison: 'I'm Hancock. I drink and all that stuff!' Great fun.<br>

",
"<div class='Normal'>SIT back, Sarah Jessica Parker. Here's a Lebanese take on Sex and the City which captures the lives of a bunch of women in Beirut, as they struggle to find love and happiness.<br>
<br>
Most of the drama takes place in a beauty salon in a busy street and revolves around the women who run it. While Layale (Nadine Labaki) is embroiled in an anguish-ridden affair with a married man, Nisrine (Yasmine Al Masri) needs to take care of her lost virginity before she marries an orthodox Muslim. Rima, the third partner, struggles between her confused sexuality and finds herself being irresistibly drawn towards a beautiful customer who walks in for a shampoo. Add to this two old sisters, left to fend for each other, an American who likes to wear his trousers short and a caramel-hearted cop, and you have a delicious cocktail of love, longing and feminism.<br>
<br>
Exotica. Don't miss it.<br>

",
"<div class='Normal'>HOLLYWOOD is determined to cash on the charisma of tele-hearthrob, Patrick Dempsey who has successfully managed to emerge as a romantic hero after his stint in Grey's Anatomy. He is the new age Mr McDreamy who has already displayed his dream lover skills in Enchanted, Hollywood's delightful retelling of the Snow White story. Here, he attempts another Adonis-revisited tale which too is a take two of an earlier breezy Hollywood romance, My Best Friend's Wedding. Dempsey steps into the delectable shoes of the beautiful Ms Julia Roberts who was hell bent on sabotaging her buddy's impending marriage, once she discovered he was her groom material.<br>
<br>
This time round, it's Dempsey, the millionaire playboy of Manhattan, who has two weeks to destroy, best friend Hannah's (Michelle Monaghan) wedding with a bloke (Kevin McKidd) she found on a business trip, only because he thinks his best friend is bride material. The film actually begins with a prologue where Dempsey is the college Romeo Tom who ends up mistakenly in firebrand Hannah's bed, only to be subjected to some smart talk which sees the two ending up as soul mates rather than bed mates. Soon, Tom is a millionaire with a million conquests in bed, but the ability to say `I love you' only to canines, while Hannah is a serious career woman who laughs fondly at her buddies sexual mores. She goes on a business trip to Scotland and the metamorphosis begins. Tom realises he loves her and waits for her to return to break the good news. But all he can do is watch his heart break, when Hannah returns with a beau in tow and a wedding round the corner.<br>
<br>
The rest is all fun and games as Tom tries his best to sabotage his best friend's marriage plans, even though she wants him to be her maid of honor. The chemistry may be a bit tepid and the plot somewhat tardy and foregone, but there's enough for Dempsey fans to get dreamy about.<br>

",
"<div class='Normal'>LONG years ago, it was Holden Caulfield who was thrown out of an upmarket prep school to end up as an iconic teen hero in J.D. Salinger's Catcher in the Rye. Seventeen-year-old Charlie Bartlett (Anton Yelchin) is a worthy heir to Caulfield's rebellious teen angst in this sassy and smart teen comedy that brings back the dysfunctional 1970s-1980s, when teenagers hadn't yet transmuted into the well-adjusted I-pod generation.<br>
<br>
Charlie (Anton Yelchin), a poor little rich kid, is thrown out of almost all the private schools, much to the discomfiture of his single mother (Hope Davis) who is forced to send him to the neighbourhood public school.<br>
<br>
Naturally, Charlie, in his shirt and tie, is a total misfit in the plebeaen environs and ends up bearing the brunt of the school bully on his first day at school. But Charlie is a survivor and soon ends up the most popular guy on campus, donning the cap of the in-house shrink who offers a pill for every solution. Having been prescribed Ritalin by his own shrink, he begins dispensing them to all his peers suffering from low esteem, heart-break, popularity craze....School's a rollercoaster ride, but for the perceptive principal (Robert Downey Jr) and his irresistible daughter (Kat Denning) who finds Charlie alluring too.<br>
<br>
Compelling performances by Robert Downey Jr and Anton Yelchin coupled with an undercurrent of comedy make this an interesting film that mirrors high school life with all its highs and lows.<br>

",
"<div class='Normal'>THE film has been hailed at the festival circuit and been toasted at Cannes too.<br>
<br>
And rightly so, for here's a whole new style -- and content -- for animation.<br>
<br>
It traces the attempt's of an Iranian woman to seek out her identity against the tumultuous history (1970 onwards) of her country.<br>
<br>
Marjane, the protagonist sees her country passing from one misrule to another, sometimes from the distance and sometimes from the midst of all the action itself.<br>
<br>
It's a fervent call for liberalism, the independence of women and democracy in a film that uses history as a fascinating backdrop, despite its contemporaniety.<br>
<br>
Absolutely exquisite fare.<br>

",
"<div class='Normal'>NOW this one's quite a funny spoof on the James Bond series, in league with Austin Powers' ass-brained mission to save the world.<br>
<br>
Maxwell Smart (Steve Carell) is the most unusual super agent who gets his chance to save the American President -- and the world -- from a nuke attack, on his first field assignment.<br>
<br>
Of course, he has his distractions in the form of his svelte partner, Agent 99 (Anne Hathaway) who kicks butt and creates a storm with her super skills.<br>
<br>
Add to this, the double crossing Dwayne Johnson and a buffoonish American Prez, and you have a smart comedy that makes time fly.<br>

",
"<div class='Normal'>ANG Lee's tryst with this lesser-known Marvel superhero didn't really scorch the screens a few years ago. This time, Eric Bana has been replaced by Edward Norton in the eponymous role and the film has been directed by a director known for his action films (Transporter 2). Does it work? Only slightly better, even though the director puts two giants in his film, good guy Hulk and bad guy Abomination.<br>
<br>
Norton's choice to play the title role is quite apt, because he's quite unnoticeable in his normal state. As a simple worker in a factory in Guatemala, he tries to find a cure for the gamma radiation that has altered his DNA. But before he can contact his online benefactor, the ruthless American general wants to capture him, replicate his blood group and create hundreds of Hulks who would serve as loyal American soldiers in all its sundry battlefields, the world over. Naturally, this is too much excitement for our superhero who can't even make love, in case his pumping adrenalin turns him into the green monster. So, with all those flying missiles and tanks, he simply turns mad.<br>
<br>
But Hulk is actually a hero and turns from fugitive to grand patriot, as he battles the other genetically-engineered product of the US army, the Abomination. All this action-hero stuff takes place, even his beloved (Liv Tyler) wants him to simply settle down as Bruce Banner, the inconsequential boyfriend who would have passed unnoticed through life.<br>
<br>
Enough action to keep the popcorn crackling, The Hulk has an added attraction: a guest appearance by Iron Man, basking in his newfound success.<br>

",
"<div class='Normal'>GREEN turns mean. Really mean. Yet, somehow, this Nature-Strikes-Back venture from Shyamalan may be a forceful plea to save the environment and keep your carbon footprint really small, it isn't great cinema. In fact, the chill quotient is so low that you almost wonder whether Shyamalan is actually a Hitchkockian heir. Although we would not like to write him off as a one-film wonder, we do confess there isn't anything -- neither the shock and awe factor nor the emotional quotient -- of The Sixth Sense in The Happening. You don't walk out looking tentatively at the trees nor skirting the bushes around you, even though the director has tried his best to invest them with a menacing life of their own. Not like when you began to take a second look at the friendly feathered forms after watching a DVD of Alfred Hitchcock's The Birds, a film which seems to have inspired this film.<br>
<br>
In terms of topicality, Shyamalan however scores. The film opens with a horrific morning in Central Park when New York is struck by a deadly virus that causes people to commit suicide. As soon as a mysterious breeze begins to blow, people in the park and the street begin to shoot themselves, workers jump off high rise buildings, zoo strollers put their hands and heads in the lion's mouth, glass shreds are used to slash wrists, ropes are meant for hanging.... Yes, no one's safe, not anywhere, for soon the virus spreads to the small towns as well and forces a science teacher (Mark Wahlberg) and his estranged wife (Zooey Deschanel) to join the mass exodus, with a father (John Leguizamo) and his eight-year-old daughter.<br>
<br>
It's basically a road movie, with the invisible killer virus chasing the bunch of hapless people who kill themselves gradually, while the nation looks for answers. Shyamalan offers no concrete answers, nor does he make you jump out of your seats. All he suggests is the possibility of nature wreaking its vengeance against a human race that has filled the air with toxins. The trees, bushes and grass have grown extra sensitive and are sending out strange emissions too. So much so, you have an almost demented scientist (Wahlberg) talking to a plant, only to find out it is plastic.<br>
<br>
Shyamalan tries to pitch an Al Gorian hypothesis in Hitchkockian style. But unfortunately, his open-ended film leaves too many questions unanswered and has too few twists to thrill the viewer.<br>

",
"<div class='Normal'>
	
		
			THIS may not be as good as Gondry's seminal sci-fi romance, Eternal Sunshine of the Spotless Mind. But for Gondry fans, who got hooked on to him after his first film, this one's not to be missed.
		<br><br>
		
			Be Kind Rewind is the name of the rundown video store in a rundown neighbourhood in New Jersey. The store is soon to be pulled down to give way to a glitzy new condominium, much to the discomfiture of its owner Danny Glover who goes on a trip to find ways to salvage his shrinking business. While he's snooping around at the successful West Coast Video store, he leaves his shop to his assistant (Mos Def) who's best friend (Jack Black) ends up almost annihilating the store in his absence. Due to some quirky accident, the friend manages to erase all the tapes and the only way they can save the business is by re-shooting the films, their own way. They begin by creating their own version of Ghostbusters which ironically becomes a hit. Soon, the whole neighbourhood is queuing up for the indigenous versions of Hollywood blockbusters, which includes Robocop armed with a hair dryer.
		<br><br>
		
			Funny, whimsical and warm, the film also raises the flag for the underdogs. And for indie cinema.
		<br><br>
	

<br>
","3"
"<div class='Normal'>The popular television series finally finds its way to the big screen. And thank God for it. For this modern fairy tale about four women and their misadventures about love and longing is witty, lively and strikes an instant chord with all those cosmosexuals out there who are struggling with their own EQ and its quixotic demands.<br>
<br>
<div id='mvslider' style='display:none;'>movie","3.5"
"<div class='Normal'>INDY is back and E.T. is angry. What more could you fantasy guzzlers ask for! Let your imagination run riot as giant ants hungrily gobble up humans, young Shia LaBeouf does a dazzling round of sword fencing with catwoman Cate Blanchett, while he is precariously balanced on two speeding jeeps, Harrison Ford lead his family through an ancient archeological maze, peopled with strange tribals, Karen Allen drive them down three never-ending rapids, without losing her hold on the steering wheel and the old lovers squabbling in the middle of a bog, with a rat snake to rescue them. And if that's not nail-biting stuff, then how about thirteen E.T.s staying back on Earth, teaching man the marvels of technology, building a fabled kingdom of gold, long, long ago...and finally losing their cool, when someone steals one of their crystal skulls and curious Cate -- a Russian agent -- wants to steal their knowledge. And hey, there are the emotional bits too that anchor the action in evergreen family kitsch. Like, Dad Indy and son Mutt (Shia LaBeouf) sharing milkshake in a cafe or racing on a mobike, right into the college library, while the Russians are gunning for them.<br>
<br>
It's a great comeback for the quintessential adventurer, Henry Jones Junior (Harrison Ford) who may be 65 years old, but he is still not willing to relinquish his characteristic hat to Henry Jones Junior 11. More importantly, he's still agile enough to save the archeological wonders that lie outside the arid classrooms where he teaches and even walks down the aisle with his old flame Marion Ravenwood (Karen Allen), while his son smiles down at him and combs his carefully cultivated puff with panache.<br>
<br>
Yes, style is the buzzword here, where the winning combination of George Lucas and Steven Spielberg recreate the splendour of the other three Indiana Jones films. Needless to say, Indy fans will always remember Raiders of the Lost Ark as their favourite in this quartet and will find the fourth a trifle slow. It does take some time for the adventure to warm up as Indiana Jones tries to outdo the evil Russians, headed by a deliciously malevolent Cate Blanchett, in finding the missing kingdom of gold founded by crystal-bodied aliens. Jones is helped by his wife, son and a senile professor who accompany him to the forbidden land in an adventure that combines Spielberg's two great passions: his love for larger-than-life special effects and his fascination for extra-terrestrials.<br>
<br>
Harrison Ford is like vintage wine, getting more heady as he greys and wrinkles ups. And along with young LaBeouf, he makes a winsome pair. Watch winsome LaBeouf turn up his nose at him and ask: how old are you anyway? Eighty-five? Then, watch our old man teach the kid lessons he can never pick up in school.<br>
<br>
<br>
<br>

",
"<div class='Normal'>IT'S a quirky road trip across the Indian heartland which presents colourful vignettes of a country which is being increasingly viewed as the perfect spa for soul therapy by the West. Director Wes Anderson captures the colours, smells and motifs of spiritual and mofussil India in this tale of three brothers who journey through India to discover themselves.<br>
<br>
Refreshingly, the style isn't as heavy as the theme may sound. For this sojourn of re-connecting with self and family is full of zany moments, which include an overdose of cough syrup, an attack of pepper spray, a tryst with a cobra, sex with the train stewardess, a sombre funeral attendance, replete with the colours and sounds of a camera that looks at India as the archetypal Exotic East.<br>
<br>
Owen Wilson invites his two brothers, Adrian Brody and Jason Schwartzman for a trip to India for two reasons. First he wants to find their mother (Angelica Huston) who had abandoned the family in America and disappeared into the Himalayas. And secondly, he wants the dysfunctional family to reconnect once again and heal the wounds that had been inflicted by time. The three brothers have their own sorrowful histories. While one is running away from fatherhood, the other is nursing a broken heart. They undertake the journey reluctantly, only to realise that this is one trip they would never like to end.<br>
<br>
Hey, didn't we say, east or west, India is the best! Jokes apart, this trip is recommended for its quirky quotient.<br>

",
"<div class='Normal'>The Pevensie kids are back, playing kings and queens, despite being tweens and teens. After having entered the fabled land through their wooden cupboard and battled the White Witch (Tilda Swinton) in the first part, they return after 1,300 years to their favourite kingdom, this time through the London tube. Once again, it's left to the fierce foursome to reinstate order and justice in a land torn by a bitter war of attrition between an evil king and his nephew, the true heir to the throne.<br>
<br>
<div id='mvslider' style='display:none;'>movie",
"<div class='Normal'>IT grabs your eyeballs from the word Go and never lets go, till the final race is run, the victory lap is done, the family ties are strengthened and the spirit of freedom celebrated. Yes, Speed Racer is a film that breaks all the stereotypes, even though it dabbles with nothing but stereotypes. Based on a Japanese cartoon, the film blends all the popular elements of mainstream cinema -- action, family drama, David versus Goliath -- and produces a heady cocktail that literally makes your head turn. Not so much by the story -- you've seen it so many times, you already know all the twists and turns -- as much by its style. The Wachowski brothers have indeed created a whole new Matrix for cinema by replacing reality for a computer-generated, manga-like backdrop that looks straight out of an Andy Warhol painting. The colours are a giddy orange, yellow and purple; the landscape is psychedelic and surreal; the action is gravity-defying and jaw-dropping...<br>
<br>
And the drama? So very conventional. So very topical. The Racer family is the archetypal happy family which lives on love, fresh air and milk, despite the fact that it has a tradition of victory behind it. The Racer sons are natural born racers who have been hogging the headlines for long, while racing the home-made cars manufactured by Pops (John Goodman). Trouble begins when Rex Racer, the eldest son loses a race and supposedly dies in a crash. Speed (Emile Hirsch), the second son, now dons the mantle and begins winning again, much to the discomfiture of the automative magnate (Roger Allam) who wants to buy him up and become his sponsor. But for the fiercely independent -- and highly talented -- Racer family, the sponsor is viewed as the devil and Speed tries his best to win the Grand Prix all by himself, even though the Buy-it-all honcho insists all the races are fixed.<br>
<br>
While the family bonding scenes, specially the pep talk between Speed and Pops and Speed and Mom (Susan Sarandon) tug at your heart, it's the races that thrust you into playstation gear and get your adrenaline pumping. But more than all this, it is the structure and the anime form of the film which completely dazzles you. And the fact that all this tussle between big money and the basic spirit of the game happens in IPl season only makes the film extremely topical. Don't miss this post-modern pulp fiction.<br>
<br>
<br>

","4"
